lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.59,-1.34,0,2.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.59,-1.34,0,8.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6731,True,0.1222,0.2047,0.6731,67.3,West Yorkshire,medium
53.59,-1.34,0,9.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.59,-1.34,0,11.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6902,False,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.34,1,2.0,5,violent,0.6,0.5004024447610513,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.34,1,9.0,3,violent,1.0,4.3446531758480495e-08,violent,0.5499,True,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.34,2,1.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6749,False,0.1196,0.2055,0.6749,67.5,West Yorkshire,medium
53.59,-1.34,2,2.0,4,violent,0.5,0.5623351657797391,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.34,2,9.0,6,property,0.16666666666666666,1.0114042647073518,violent,0.6902,False,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.34,2,10.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6902,False,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.34,3,2.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
53.59,-1.34,3,3.0,3,property,0.3333333333333333,0.6365141893815645,violent,0.6791,False,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.59,-1.34,3,9.0,5,other,0.2,0.6730116880595106,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.33,0,1.0,3,violent,0.0,1.0986122886681096,violent,0.555,True,0.1151,0.3299,0.555,55.5,West Yorkshire,medium
