lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
51.33,-0.09,2,8,violent,0.0,1.0821955300387671,violent,0.5051,True,0.2567,0.2382,0.5051,50.5,London,uncertain
51.33,-0.09,3,7,violent,0.2857142857142857,0.9556998911125343,property,0.6263,False,0.2199,0.6263,0.1538,15.4,London,medium
51.33,-0.08,0,6,property,0.16666666666666666,1.0114042647073518,property,0.6259,True,0.2201,0.6259,0.1539,15.4,London,medium
51.33,-0.08,1,9,violent,0.4444444444444444,0.8486855577264172,property,0.6266,False,0.2198,0.6266,0.1537,15.4,London,medium
51.33,-0.08,2,6,property,0.6666666666666666,0.4505612301390093,property,0.6287,True,0.2185,0.6287,0.1528,15.3,London,medium
51.33,-0.08,3,6,property,0.16666666666666666,1.0114042647073518,property,0.6257,True,0.2202,0.6257,0.154,15.4,London,medium
51.33,-0.07,0,11,property,0.45454545454545453,0.9075352941050092,other,0.651,False,0.651,0.1881,0.1609,16.1,London,medium
51.33,-0.07,1,12,property,0.3333333333333333,0.9596147939120492,property,0.5419,True,0.2602,0.5419,0.1979,19.8,London,uncertain
51.33,-0.07,2,3,property,0.3333333333333333,0.6365141893815645,other,0.6495,False,0.6495,0.1889,0.1615,16.2,London,medium
51.33,-0.07,3,8,other,0.25,1.0397207708399179,property,0.4893,False,0.3381,0.4893,0.1726,17.3,London,uncertain
51.33,-0.05,0,4,property,0.0,0.6931472015900639,property,0.6268,True,0.2196,0.6268,0.1536,15.4,London,medium
51.33,-0.01,0,6,violent,0.0,0.6931472015900639,violent,0.5522,True,0.2464,0.2015,0.5522,55.2,London,medium
51.33,-0.01,2,4,violent,0.5,0.562335165779739,violent,0.5529,True,0.2459,0.2012,0.5529,55.3,London,medium
51.33,0.0,0,11,violent,0.0,0.9347698978582794,violent,0.5538,True,0.2456,0.2006,0.5538,55.4,London,medium
51.33,0.0,1,8,violent,0.0,0.6931472015900639,violent,0.5539,True,0.2455,0.2006,0.5539,55.4,London,medium
