lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
38.84,-77.0,3,5.0,5,violent,0.2,0.6730116880595105,property,0.6446,False,0.3554,0.6446,0.0,0.0,DC,medium
38.84,-77.0,3,6.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6301,True,0.3699,0.6301,0.0,0.0,DC,medium
38.84,-77.0,3,7.0,3,property,1.0,4.3446531758480495e-08,property,0.6298,True,0.3702,0.6298,0.0,0.0,DC,medium
38.84,-77.0,3,8.0,5,property,0.6,0.5004024447610512,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.84,-77.0,3,9.0,7,violent,0.7142857142857143,0.4101163396015586,property,0.636,False,0.364,0.636,0.0,0.0,DC,medium
38.84,-77.0,3,10.0,3,property,0.3333333333333333,0.6365141893815645,property,0.627,True,0.373,0.627,0.0,0.0,DC,medium
38.84,-77.0,3,11.0,10,property,0.8,0.3250829947896311,property,0.6275,True,0.3725,0.6275,0.0,0.0,DC,medium
38.84,-77.0,3,12.0,7,property,0.7142857142857143,0.4101163396015586,property,0.6275,True,0.3725,0.6275,0.0,0.0,DC,medium
38.84,-76.99,0,2.0,5,property,0.2,0.6730116880595105,property,0.6557,True,0.3443,0.6557,0.0,0.0,DC,medium
38.84,-76.99,0,3.0,3,violent,0.3333333333333333,0.6365141893815645,property,0.6557,False,0.3443,0.6557,0.0,0.0,DC,medium
38.84,-76.99,0,4.0,3,violent,0.3333333333333333,0.6365141893815645,property,0.6457,False,0.3543,0.6457,0.0,0.0,DC,medium
38.84,-76.99,0,6.0,5,property,0.2,0.6730116880595105,property,0.6542,True,0.3458,0.6542,0.0,0.0,DC,medium
38.84,-76.99,0,7.0,6,violent,0.0,0.6931472015900639,property,0.6557,False,0.3443,0.6557,0.0,0.0,DC,medium
38.84,-76.99,0,8.0,3,violent,0.3333333333333333,0.6365141893815645,property,0.6314,False,0.3686,0.6314,0.0,0.0,DC,medium
38.84,-76.99,0,9.0,4,violent,0.0,0.6931472015900639,property,0.6457,False,0.3543,0.6457,0.0,0.0,DC,medium
38.84,-76.99,0,10.0,6,violent,0.0,0.6931472015900639,property,0.6557,False,0.3443,0.6557,0.0,0.0,DC,medium
38.84,-76.99,0,11.0,13,property,0.23076923076923078,0.6662784634716634,property,0.6373,True,0.3627,0.6373,0.0,0.0,DC,medium
38.84,-76.99,0,12.0,5,property,1.0,4.3446531758480495e-08,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.84,-76.99,1,2.0,6,property,0.6666666666666666,0.4505612301390093,property,0.6557,True,0.3443,0.6557,0.0,0.0,DC,medium
38.84,-76.99,1,5.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6495,True,0.3505,0.6495,0.0,0.0,DC,medium
38.84,-76.99,1,7.0,3,violent,0.3333333333333333,0.6365141893815645,property,0.6555,False,0.3445,0.6555,0.0,0.0,DC,medium
38.84,-76.99,1,8.0,4,violent,0.0,0.6931472015900639,property,0.6557,False,0.3443,0.6557,0.0,0.0,DC,medium
38.84,-76.99,1,10.0,4,property,0.5,0.562335165779739,property,0.6556,True,0.3444,0.6556,0.0,0.0,DC,medium
38.84,-76.99,1,11.0,5,violent,0.2,0.6730116880595105,property,0.6555,False,0.3445,0.6555,0.0,0.0,DC,medium
38.84,-76.99,2,1.0,5,property,0.6,0.5004024447610512,property,0.6276,True,0.3724,0.6276,0.0,0.0,DC,medium
38.84,-76.99,2,2.0,4,property,1.0,4.3446531758480495e-08,property,0.627,True,0.373,0.627,0.0,0.0,DC,medium
38.84,-76.99,2,4.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6281,True,0.3719,0.6281,0.0,0.0,DC,medium
38.84,-76.99,2,6.0,7,property,0.7142857142857143,0.4101163396015586,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-76.99,2,7.0,7,property,0.42857142857142855,0.5982696097102534,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-76.99,2,8.0,4,property,1.0,4.3446531758480495e-08,property,0.6316,True,0.3684,0.6316,0.0,0.0,DC,medium
38.84,-76.99,2,9.0,4,property,1.0,4.3446531758480495e-08,property,0.6283,True,0.3717,0.6283,0.0,0.0,DC,medium
38.84,-76.99,2,10.0,3,property,1.0,4.3446531758480495e-08,property,0.6267,True,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-76.99,2,11.0,4,property,1.0,4.3446531758480495e-08,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.84,-76.99,2,12.0,8,property,1.0,4.3446531758480495e-08,property,0.6279,True,0.3721,0.6279,0.0,0.0,DC,medium
38.84,-76.99,3,1.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6276,True,0.3724,0.6276,0.0,0.0,DC,medium
38.84,-76.99,3,3.0,5,property,0.6,0.5004024447610512,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.84,-76.99,3,6.0,4,property,0.5,0.562335165779739,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.84,-76.99,3,8.0,5,property,0.6,0.5004024447610512,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.84,-76.99,3,9.0,5,property,1.0,4.3446531758480495e-08,property,0.6363,True,0.3637,0.6363,0.0,0.0,DC,medium
